"","Date","cuts","Day","Weekend","Workday","Location","CounterID","Holiday","Likely.abnormal","OPM.Closure","Other.events","Total","PedIN","PedOUT","BikeIN","BikeOUT","PedTOTAL","BikeTOTAL","TotalOUT","TotalIN"
"4446",2013-11-27,"[0,0.292)","Wednesday",FALSE,TRUE,"Bluemont",25,FALSE,TRUE,"","",10,3,6,1,0,9,1,6,4
"4447",2013-11-27,"[0.292,0.417)","Wednesday",FALSE,TRUE,"Bluemont",25,FALSE,TRUE,"","",38,19,8,9,2,27,11,10,28
"4448",2013-11-27,"[0.417,0.667)","Wednesday",FALSE,TRUE,"Bluemont",25,FALSE,TRUE,"","",34,11,17,1,5,28,6,22,12
"4449",2013-11-27,"[0.667,0.792)","Wednesday",FALSE,TRUE,"Bluemont",25,FALSE,TRUE,"","",26,11,11,2,2,22,4,13,13
"4450",2013-11-27,"[0.792,1)","Wednesday",FALSE,TRUE,"Bluemont",25,FALSE,TRUE,"","",9,3,4,0,2,7,2,6,3
"4451",2012-12-22,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",11,5,5,0,1,10,1,6,5
"4452",2012-12-29,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",9,3,5,0,1,8,1,6,3
"4453",2013-11-23,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",15,5,7,0,3,12,3,10,5
"4454",2013-11-30,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",4,1,2,0,1,3,1,3,1
"4455",2013-12-21,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4456",2013-12-28,"[0,0.292)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4457",2012-12-22,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",45,22,14,5,4,36,9,18,27
"4458",2012-12-29,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",32,18,10,2,2,28,4,12,20
"4459",2013-11-23,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",79,32,36,9,2,68,11,38,41
"4460",2013-11-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",57,26,27,2,2,53,4,29,28
"4461",2013-12-21,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4462",2013-12-28,"[0.292,0.417)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4463",2012-12-22,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",88,36,20,19,13,56,32,33,55
"4464",2012-12-29,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",61,29,21,7,4,50,11,25,36
"4465",2013-11-23,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",223,75,92,29,27,167,56,119,104
"4466",2013-11-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",127,51,50,15,11,101,26,61,66
"4467",2013-12-21,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4468",2013-12-28,"[0.417,0.667)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4469",2012-12-22,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",32,14,9,2,7,23,9,16,16
"4470",2012-12-29,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",46,18,17,8,3,35,11,20,26
"4471",2013-11-23,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",49,16,13,13,7,29,20,20,29
"4472",2013-11-30,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",26,11,9,3,3,20,6,12,14
"4473",2013-12-21,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4474",2013-12-28,"[0.667,0.792)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4475",2012-12-22,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",13,3,7,1,2,10,3,9,4
"4476",2012-12-29,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",11,5,6,0,0,11,0,6,5
"4477",2013-11-23,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",16,4,8,0,4,12,4,12,4
"4478",2013-11-30,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",8,1,2,2,3,3,5,5,3
"4479",2013-12-21,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4480",2013-12-28,"[0.792,1)","Saturday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4481",2012-12-23,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",10,3,4,2,1,7,3,5,5
"4482",2012-12-30,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",7,3,2,0,2,5,2,4,3
"4483",2013-11-24,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",4,2,2,0,0,4,0,2,2
"4484",2013-12-01,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",7,3,3,1,0,6,1,3,4
"4485",2013-12-22,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4486",2013-12-29,"[0,0.292)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4487",2012-12-23,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",50,19,21,8,2,40,10,23,27
"4488",2012-12-30,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",34,15,16,0,3,31,3,19,15
"4489",2013-11-24,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",49,23,15,6,5,38,11,20,29
"4490",2013-12-01,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",73,28,24,10,12,52,22,36,38
"4491",2013-12-22,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4492",2013-12-29,"[0.292,0.417)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4493",2012-12-23,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",130,47,33,22,28,80,50,61,69
"4494",2012-12-30,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",96,47,34,10,5,81,15,39,57
"4495",2013-11-24,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",86,36,31,6,13,67,19,44,42
"4496",2013-12-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",221,71,67,45,46,138,91,113,116
"4497",2013-12-22,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4498",2013-12-29,"[0.417,0.667)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4499",2012-12-23,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",42,18,12,4,8,30,12,20,22
"4500",2012-12-30,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",48,22,16,5,5,38,10,21,27
"4501",2013-11-24,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",25,6,12,5,2,18,7,14,11
"4502",2013-12-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",63,22,21,12,14,43,26,35,34
"4503",2013-12-22,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4504",2013-12-29,"[0.667,0.792)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4505",2012-12-23,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",16,6,10,0,0,16,0,10,6
"4506",2012-12-30,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",22,5,16,0,1,21,1,17,5
"4507",2013-11-24,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",7,1,1,1,4,2,5,5,2
"4508",2013-12-01,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",17,3,7,2,5,10,7,12,5
"4509",2013-12-22,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4510",2013-12-29,"[0.792,1)","Sunday",TRUE,FALSE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4511",2012-12-28,"[0,0.292)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",13,9,1,2,1,10,3,2,11
"4512",2013-07-05,"[0,0.292)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",37,9,10,9,9,19,18,19,18
"4513",2013-11-29,"[0,0.292)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",4,4,0,0,0,4,0,0,4
"4514",2013-12-27,"[0,0.292)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4515",2012-12-28,"[0.292,0.417)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",62,34,13,12,3,47,15,16,46
"4516",2013-07-05,"[0.292,0.417)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",122,47,18,30,27,65,57,45,77
"4517",2013-11-29,"[0.292,0.417)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",35,10,10,13,2,20,15,12,23
"4518",2013-12-27,"[0.292,0.417)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4519",2012-12-28,"[0.417,0.667)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",113,45,44,9,15,89,24,59,54
"4520",2013-07-05,"[0.417,0.667)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",186,51,53,32,50,104,82,103,83
"4521",2013-11-29,"[0.417,0.667)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",96,41,33,9,13,74,22,46,50
"4522",2013-12-27,"[0.417,0.667)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4523",2012-12-28,"[0.667,0.792)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",82,32,25,10,15,57,25,40,42
"4524",2013-07-05,"[0.667,0.792)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",127,21,32,35,39,53,74,71,56
"4525",2013-11-29,"[0.667,0.792)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",43,13,18,2,10,31,12,28,15
"4526",2013-12-27,"[0.667,0.792)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4527",2012-12-28,"[0.792,1)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",20,4,15,0,1,19,1,16,4
"4528",2013-07-05,"[0.792,1)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",72,20,19,11,22,39,33,41,31
"4529",2013-11-29,"[0.792,1)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",11,1,6,3,1,7,4,7,4
"4530",2013-12-27,"[0.792,1)","Friday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4531",2012-12-24,"[0,0.292)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",9,5,2,1,1,7,2,3,6
"4532",2012-12-31,"[0,0.292)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",12,6,3,2,1,9,3,4,8
"4533",2013-11-25,"[0,0.292)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",28,14,6,4,4,20,8,10,18
"4534",2013-12-23,"[0,0.292)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4535",2013-12-30,"[0,0.292)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4536",2012-12-24,"[0.292,0.417)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",49,25,13,7,4,38,11,17,32
"4537",2012-12-31,"[0.292,0.417)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",70,33,10,22,5,43,27,15,55
"4538",2013-11-25,"[0.292,0.417)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",130,75,8,39,8,83,47,16,114
"4539",2013-12-23,"[0.292,0.417)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4540",2013-12-30,"[0.292,0.417)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4541",2012-12-24,"[0.417,0.667)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",57,22,23,4,8,45,12,31,26
"4542",2012-12-31,"[0.417,0.667)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",174,51,66,32,25,117,57,91,83
"4543",2013-11-25,"[0.417,0.667)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",91,34,37,11,9,71,20,46,45
"4544",2013-12-23,"[0.417,0.667)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4545",2013-12-30,"[0.417,0.667)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4546",2012-12-24,"[0.667,0.792)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",10,3,5,1,1,8,2,6,4
"4547",2012-12-31,"[0.667,0.792)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",82,20,22,9,31,42,40,53,29
"4548",2013-11-25,"[0.667,0.792)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",129,16,56,10,47,72,57,103,26
"4549",2013-12-23,"[0.667,0.792)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4550",2013-12-30,"[0.667,0.792)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4551",2012-12-24,"[0.792,1)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4552",2012-12-31,"[0.792,1)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",24,6,13,2,3,19,5,16,8
"4553",2013-11-25,"[0.792,1)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",38,9,21,1,7,30,8,28,10
"4554",2013-12-23,"[0.792,1)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4555",2013-12-30,"[0.792,1)","Monday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4556",2012-12-27,"[0,0.292)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",13,6,4,3,0,10,3,4,9
"4557",2013-12-26,"[0,0.292)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4558",2012-12-27,"[0.292,0.417)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",60,37,8,13,2,45,15,10,50
"4559",2013-12-26,"[0.292,0.417)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4560",2012-12-27,"[0.417,0.667)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",85,38,31,8,8,69,16,39,46
"4561",2013-12-26,"[0.417,0.667)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4562",2012-12-27,"[0.667,0.792)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",65,16,35,3,11,51,14,46,19
"4563",2013-12-26,"[0.667,0.792)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4564",2012-12-27,"[0.792,1)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",12,2,7,1,2,9,3,9,3
"4565",2013-12-26,"[0.792,1)","Thursday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4566",2013-12-24,"[0,0.292)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4567",2013-12-31,"[0,0.292)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4568",2013-12-24,"[0.292,0.417)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4569",2013-12-31,"[0.292,0.417)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4570",2013-12-24,"[0.417,0.667)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4571",2013-12-31,"[0.417,0.667)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4572",2013-12-24,"[0.667,0.792)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4573",2013-12-31,"[0.667,0.792)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4574",2013-12-24,"[0.792,1)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4575",2013-12-31,"[0.792,1)","Tuesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",0,0,0,0,0,0,0,0,0
"4576",2012-12-26,"[0,0.292)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",6,5,1,0,0,6,0,1,5
"4577",2013-11-27,"[0,0.292)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",16,6,1,4,5,7,9,6,10
"4578",2012-12-26,"[0.292,0.417)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",19,11,1,7,0,12,7,1,18
"4579",2013-11-27,"[0.292,0.417)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",53,35,4,11,3,39,14,7,46
"4580",2012-12-26,"[0.417,0.667)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",20,9,9,0,2,18,2,11,9
"4581",2013-11-27,"[0.417,0.667)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",47,16,21,1,9,37,10,30,17
"4582",2012-12-26,"[0.667,0.792)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",14,0,9,0,5,9,5,14,0
"4583",2013-11-27,"[0.667,0.792)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",42,7,22,2,11,29,13,33,9
"4584",2012-12-26,"[0.792,1)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",7,1,5,0,1,6,1,6,1
"4585",2013-11-27,"[0.792,1)","Wednesday",FALSE,TRUE,"Ballston",26,FALSE,TRUE,"","",9,4,5,0,0,9,0,5,4
"4586",2012-12-22,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",16,8,7,0,1,15,1,8,8
"4587",2012-12-29,"[0,0.292)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",9,6,2,0,1,8,1,3,6
"4588",2012-12-22,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",140,59,64,7,10,123,17,74,66
"4589",2012-12-29,"[0.292,0.417)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",106,44,46,8,8,90,16,54,52
"4590",2012-12-22,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",276,80,92,53,51,172,104,143,133
"4591",2012-12-29,"[0.417,0.667)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",183,77,66,21,19,143,40,85,98
"4592",2012-12-22,"[0.667,0.792)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",70,24,21,7,18,45,25,39,31
"4593",2012-12-29,"[0.667,0.792)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",83,32,28,14,9,60,23,37,46
"4594",2012-12-22,"[0.792,1)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",4,2,2,0,0,4,0,2,2
"4595",2012-12-29,"[0.792,1)","Saturday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",9,4,4,0,1,8,1,5,4
"4596",2012-12-23,"[0,0.292)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",6,3,2,1,0,5,1,2,4
"4597",2012-12-30,"[0,0.292)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",3,2,1,0,0,3,0,1,2
"4598",2012-12-23,"[0.292,0.417)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",204,80,78,22,24,158,46,102,102
"4599",2012-12-30,"[0.292,0.417)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",159,72,68,8,11,140,19,79,80
"4600",2012-12-23,"[0.417,0.667)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",675,155,151,191,178,306,369,329,346
"4601",2012-12-30,"[0.417,0.667)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",348,134,122,52,40,256,92,162,186
"4602",2012-12-23,"[0.667,0.792)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",113,38,34,21,20,72,41,54,59
"4603",2012-12-30,"[0.667,0.792)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",102,36,30,17,19,66,36,49,53
"4604",2012-12-23,"[0.792,1)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",13,5,2,3,3,7,6,5,8
"4605",2012-12-30,"[0.792,1)","Sunday",TRUE,FALSE,"BonAir_West",27,FALSE,TRUE,"","",7,4,2,1,0,6,1,2,5
"4606",2012-12-28,"[0,0.292)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",36,7,11,13,5,18,18,16,20
"4607",2013-07-05,"[0,0.292)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",118,25,20,39,34,45,73,54,64
"4608",2012-12-28,"[0.292,0.417)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",167,51,40,54,22,91,76,62,105
"4609",2013-07-05,"[0.292,0.417)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",459,61,72,201,125,133,326,197,262
"4610",2012-12-28,"[0.417,0.667)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",377,94,92,101,90,186,191,182,195
"4611",2013-07-05,"[0.417,0.667)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",837,133,102,303,299,235,602,401,436
"4612",2012-12-28,"[0.667,0.792)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",164,33,31,28,72,64,100,103,61
"4613",2013-07-05,"[0.667,0.792)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",499,63,58,151,227,121,378,285,214
"4614",2012-12-28,"[0.792,1)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",26,4,3,7,12,7,19,15,11
"4615",2013-07-05,"[0.792,1)","Friday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",254,46,45,70,93,91,163,138,116
"4616",2012-12-24,"[0,0.292)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",25,8,8,5,4,16,9,12,13
"4617",2012-12-31,"[0,0.292)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",24,6,5,9,4,11,13,9,15
"4618",2012-12-24,"[0.292,0.417)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",115,42,46,16,11,88,27,57,58
"4619",2012-12-31,"[0.292,0.417)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",148,41,46,49,12,87,61,58,90
"4620",2012-12-24,"[0.417,0.667)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",299,98,90,51,60,188,111,150,149
"4621",2012-12-31,"[0.417,0.667)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",520,147,145,120,108,292,228,253,267
"4622",2012-12-24,"[0.667,0.792)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",19,4,7,5,3,11,8,10,9
"4623",2012-12-31,"[0.667,0.792)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",153,32,26,26,69,58,95,95,58
"4624",2012-12-24,"[0.792,1)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",7,3,2,1,1,5,2,3,4
"4625",2012-12-31,"[0.792,1)","Monday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",12,3,3,3,3,6,6,6,6
"4626",2012-12-27,"[0,0.292)","Thursday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",31,11,14,3,3,25,6,17,14
"4627",2012-12-27,"[0.292,0.417)","Thursday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",125,39,43,34,9,82,43,52,73
"4628",2012-12-27,"[0.417,0.667)","Thursday",FALSE,TRUE,"BonAir_West",27,FALSE,TRUE,"","",206,69,65,41,31,134,72,96,110
